,,,"Hydrogen Natural Gas, Heat SMR",,,0.0,2.4,0.0,2.2,13.3,0.0,19.2,0.0,21.5,4.1,0.0,3.0,4.8,9.1,3.4,5.1,20.9,2.2,2.9,25.8,2.3,1.7,24.7,4.4,4.9,0.5,15.1,25.3,0.1,9.4
,,,"Hydrogen RFG, Feed SMR",,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,"Hydrogen Natural Gas, Feed SMR",,,0.0,2.2,0.0,2.0,14.7,0.0,20.2,0.0,19.0,3.6,0.0,2.7,4.2,8.0,3.0,4.5,18.4,2.0,2.6,24.4,2.0,1.5,22.0,3.9,4.3,0.4,13.3,22.3,0.1,8.3
,,,Hydrogen via CNR,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,Fluid Catalytic Cracking Regeneration,,,0.0,2.3,0.0,0.0,6.2,0.0,6.4,0.0,6.2,3.0,2.9,2.3,2.8,4.8,2.3,2.7,5.0,0.0,2.0,6.5,2.3,2.3,5.3,2.5,2.3,0.0,3.7,7.3,0.0,3.9
,,,Excess of RFG,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,Total refinery processes ,,,15.3,26.4,14.5,22.6,68.8,17.9,90.5,15.0,87.5,29.6,21.2,26.1,27.9,48.3,30.2,34.4,84.9,22.6,22.7,101.5,31.9,24.9,93.4,31.6,36.3,18.3,66.8,96.5,15.5,48.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Energy Use - Default Refinery,(MJ/bblCrude),,238.1,415.0,232.1,374.3,969.0,307.3,1271.4,277.0,1229.8,431.1,298.1,398.1,394.8,687.2,466.9,525.7,1207.0,374.3,333.0,1428.5,517.8,396.8,1341.1,480.7,572.64,331.5,946.9,1301.5,262.9,696.3
,,,Energy Use - Hydroskimming Refinery,(MJ/bblCrude),,238.1,216.9,232.1,374.3,68.5,307.3,54.1,277.0,100.0,162.3,184.3,192.4,132.6,212.1,214.2,244.1,234.4,374.3,134.3,164.1,335.4,211.5,288.3,226.8,356.85,331.5,185.7,205.7,262.9,243.6
,,,Energy Use - Medium Refinery,(MJ/bblCrude),,402.8,415.0,431.5,648.2,412.5,491.5,273.3,511.9,389.5,431.1,298.1,398.1,394.8,687.2,466.9,525.7,390.3,648.2,333.0,418.2,517.8,396.8,446.8,480.7,572.64,530.9,547.4,1159.2,676.1,696.3
,,,Energy Use - Deep Coking Refinery,(MJ/bblCrude),,550.5,784.0,613.4,788.6,969.0,691.5,1271.4,722.2,1229.8,802.7,462.3,826.1,1116.5,738.7,819.0,789.9,1207.0,788.6,927.4,1428.5,652.6,901.4,1341.1,789.5,770.08,860.4,946.9,1301.5,690.9,755.8
,,,Energy Use - Deep Hydrotreating Refinery,(MJ/bblCrude),,643.2,962.6,732.6,849.2,1405.9,808.4,1735.5,800.4,1659.6,950.1,711.7,994.1,1541.2,829.2,1032.3,985.1,1425.1,849.2,1389.1,1826.8,718.4,944.8,1584.1,985.7,851.06,932.0,1300.5,1331.3,693.8,765.1
,,,Energy Use - Chosen Refinery,(MJ/bblCrude),,238.1,415.0,232.1,374.3,969.0,307.3,1271.4,277.0,1229.8,431.1,298.1,398.1,394.8,687.2,466.9,525.7,1207.0,374.3,333.0,1428.5,517.8,396.8,1341.1,480.7,572.6,331.5,946.9,1301.5,262.9,696.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Refined Process Transport to End Users,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Assumptions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Default product transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions Factors (gCO2eq/kgkm),"Light Products (Gasoline, Diesel, Jet Fuel)",,Heavy Products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.1045,380,km by Truck,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0047,0,km by Ocean Tanker,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0425,0,km by Barge,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0168,2414,km by Pipeline,2414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0296,0,km by Rail,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Light Product Transport Emissions per Barrel of Product,gCO2/kg,,80.21,80.21,80.21,80.21,80.21,80.21,80.21,80.21,80.21,80.21,80.21,80.21,80.21,80.21,80.21,80.21,80.21,80.21,80.21,80.21,80.21,80.21,80.21,80.21,80.21,80.21,80.21,80.21,80.21,80.21
,,,Mass of Light Products per Barrel of Crude,kg/barrelCrude,,67.19,89.85,66.79,81.41,115.03,70.40,110.34,71.12,116.30,92.17,102.51,85.89,66.06,117.85,89.34,96.12,119.85,81.41,62.45,120.60,103.41,88.65,120.95,90.37,103.28,77.24,105.69,130.52,81.11,125.72
,,,Emissions from Transport of Light Products,kgCO2/bblcrude,,5.39,7.21,5.36,6.53,9.23,5.65,8.85,5.70,9.33,7.39,8.22,6.89,5.30,9.45,7.17,7.71,9.61,6.53,5.01,9.67,8.29,7.11,9.70,7.25,8.28,6.20,8.48,10.47,6.51,10.08
,,,Heavy Product Transport Emissions per Barrel of Product,gCO2/kg,,80.21,80.21,80.21,80.21,80.21,80.21,80.21,80.21,80.21,80.21,80.21,80.21,80.21,80.21,80.21,80.21,80.21,80.21,80.21,80.21,80.21,80.21,80.21,80.21,80.21,80.21,80.21,80.21,80.21,80.21
,,,Mass of Heavy Products per Barrel of Crude,kg/barrelCrude,,55.13,43.95,64.38,53.11,26.18,58.07,25.75,58.21,20.96,43.73,62.43,45.78,77.55,16.55,46.03,37.81,15.50,53.11,77.20,21.57,17.56,43.51,17.56,43.12,23.65,53.55,29.24,40.80,84.75,29.51
,,,Emissions from Transport of Heavy Products,kgCO2/bblcrude,,4.422451193,3.525300917,5.164091703,4.2600331,2.099657023,4.657764241,2.065800487,4.66898777,1.68101858,3.508023088,5.007526177,3.672519887,6.220759607,1.327812448,3.692348082,3.032697218,1.24337595,4.2600331,6.192205714,1.730348267,1.408371027,3.49006963,1.408558016,3.458434269,1.896825441,4.295210748,2.345074394,3.272597474,6.797736715,2.36680548
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Total Transport Emissions,kgCO2/barrel of crude,,9.81,10.73,10.52,10.79,11.33,10.30,10.92,10.37,11.01,10.90,13.23,10.56,11.52,10.78,10.86,10.74,10.86,10.79,11.20,11.40,9.70,10.60,11.11,10.71,10.18,10.49,10.82,13.74,13.30,12.45
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Combustion Emission Results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
, Emission Factors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,kg CO2 eq/bbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,370.3,,Gasoline,kg CO2eq/bblCrude,,81.9,141.1,67.7,89.7,169.0,107.0,182.4,107.7,181.9,119.4,161.1,138.8,86.9,181.7,121.6,135.1,194.8,89.7,77.8,186.7,152.8,145.2,213.4,139.6,180.1,101.8,178.2,157.3,67.8,134.2
,411.1,,Jet Fuel,kg CO2eq/bblCrude,,100.1,70.4,98.5,115.6,33.9,84.3,23.6,84.5,37.9,75.6,86.6,77.7,42.0,75.9,66.7,79.2,70.5,115.6,59.2,39.8,108.6,74.1,43.2,65.9,67.3,98.4,46.8,28.1,104.7,114.7
,430.4,,Diesel,kg CO2eq/bblCrude,,32.8,79.6,48.3,57.7,168.6,34.5,150.8,38.9,155.8,103.1,88.8,62.3,84.3,124.1,98.5,95.6,123.7,57.7,63.4,163.0,69.0,66.8,137.0,87.6,88.6,48.1,118.9,233.8,89.3,156.2
,462.1,,Fuel Oil,kg CO2eq/bblCrude,,50.9,0.0,53.6,51.7,0.0,39.1,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.4,0.0,0.0,87.2,0.0
,645.0,,Petroleum Coke,kg CO2eq/bblCrude,,0.0,0.0,0.0,0.0,68.9,0.0,67.3,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.7,0.0,0.0,51.5,0.0,0.0,41.5,0.0,0.0,0.0,89.2,5.0,0.0,0.0
,475.1,,Bunker Fuel,kg CO2eq/bblCrude,,129.2,137.0,159.0,134.2,20.1,150.9,20.2,148.7,19.6,139.0,101.8,150.3,223.1,51.9,142.7,107.1,16.2,134.2,224.1,21.0,54.3,133.9,17.4,131.9,74.1,146.0,12.3,23.4,82.3,25.1
,0.0,,Light Ends (RFG),kg CO2eq/bblCrude,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,Net Upstream Petcoke,kg CO2eq/bblCrude,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,112.0,75.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Dilbit Conversion Factor,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
,TOTAL Combustion GHG/Bbl Crude Input,,,,,394.8,428.1,427.1,448.9,460.5,415.7,444.3,418.8,446.2,437.2,531.8,429.0,436.3,433.6,429.5,417.0,440.8,448.9,424.6,462.0,384.7,420.0,452.6,424.9,410.1,424.7,445.4,559.5,543.3,505.3
,Combust NO PETCOKE,,,,,394.8,428.1,427.1,448.9,391.6,415.7,377.0,418.8,395.2,437.2,438.3,429.0,436.3,433.6,429.5,417.0,405.2,448.9,424.6,410.5,384.7,420.0,411.1,424.9,410.1,424.7,356.2,442.6,431.4,430.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TOTAL EMISSIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,OPGEE Emissions,kgCO2eq/bblcrude,,51.39,90.78,33.26,168.98,271.52,114.75,186.34,22.05,31.89,41.28,175.98,26.56,39.28,46.45,34.44,60.81,202.38,237.47,35.86,110.17,29.95,31.38,51.53,72.76,45.86,75.59,114.68,155.43,161.08,200.26
,,,PRELIM Emissions,kgCO2eq/bblcrude,,15.35,26.42,14.45,22.60,68.76,17.90,90.53,15.01,87.52,29.63,21.18,26.08,27.92,48.34,30.24,34.42,84.90,22.60,22.70,101.52,31.88,24.86,93.40,31.61,36.33,18.30,66.85,96.51,15.51,48.91
,,,TRANSPORT Emissions,kgCO2eq/bblcrude,,9.81,10.73,10.52,10.79,11.33,10.30,10.92,10.37,11.01,10.90,13.23,10.56,11.52,10.78,10.86,10.74,10.86,10.79,11.20,11.40,9.70,10.60,11.11,10.71,10.18,10.49,10.82,13.74,13.30,12.45
,,,COMBUST Emissions,kgCO2eq/bblcrude,,394.84,428.15,427.05,448.88,460.47,415.72,444.28,418.81,446.15,437.15,531.84,429.04,436.33,433.58,429.46,416.99,440.83,448.88,424.59,461.96,384.74,419.99,452.61,424.92,410.06,424.73,445.42,559.53,543.34,505.34
,,,Downstream Emissions,kgCO2eq/bblcrude,,404.65,438.88,437.58,459.67,471.80,426.02,455.20,429.18,457.16,448.05,545.07,439.60,447.85,444.36,440.32,427.74,451.69,459.67,435.80,473.37,394.44,430.59,463.72,435.63,420.25,435.22,456.24,573.27,556.65,517.79
,,,Total Emissions,kgCO2eq/bblcrude,,471.3895952,556.0732236,485.2846199,651.2570836,812.0797291,558.6641632,732.0623179,466.2399316,576.5681629,518.9615276,742.228054,492.2372815,515.0481157,539.1577569,505.0083024,522.9675175,738.9666064,719.7480279,494.3553755,685.0541972,456.2771227,486.8337891,608.644769,539.993875,502.4344548,529.1228826,637.7641111,825.2109887,733.2474882,766.9550831
,,,Refinery Type,,,Hydroskimming Configuration,Medium Conversion: FCC & GO-HC ,Hydroskimming Configuration,Hydroskimming Configuration,Deep Conversion: FCC & GO-HC,Hydroskimming Configuration,Deep Conversion: FCC & GO-HC,Hydroskimming Configuration,Deep Conversion: FCC & GO-HC,Medium Conversion: FCC & GO-HC ,Medium Conversion: FCC & GO-HC ,Medium Conversion: FCC & GO-HC ,Medium Conversion: FCC & GO-HC ,Medium Conversion: FCC & GO-HC ,Medium Conversion: FCC & GO-HC ,Medium Conversion: FCC & GO-HC ,Deep Conversion: FCC & GO-HC,Hydroskimming Configuration,Medium Conversion: FCC & GO-HC ,Deep Conversion: FCC & GO-HC,Medium Conversion: FCC & GO-HC ,Medium Conversion: FCC & GO-HC ,Deep Conversion: FCC & GO-HC,Medium Conversion: FCC & GO-HC ,Medium Conversion: FCC & GO-HC ,Hydroskimming Configuration,Deep Conversion: FCC & GO-HC,Deep Conversion: FCC & GO-HC,Hydroskimming Configuration,Medium Conversion: FCC & GO-HC 
,,,OPGEE % of Total Emissions,,,10.90%,16.33%,6.85%,25.95%,33.44%,20.54%,25.45%,4.73%,5.53%,7.95%,23.71%,5.40%,7.63%,8.62%,6.82%,11.63%,27.39%,32.99%,7.25%,16.08%,6.57%,6.45%,8.47%,13.47%,9.13%,14.29%,17.98%,18.84%,21.97%,26.11%
,,,PRELIM % of Total Emissions,,,3.26%,4.75%,2.98%,3.47%,8.47%,3.20%,12.37%,3.22%,15.18%,5.71%,2.85%,5.30%,5.42%,8.97%,5.99%,6.58%,11.49%,3.14%,4.59%,14.82%,6.99%,5.11%,15.35%,5.85%,7.23%,3.46%,10.48%,11.70%,2.12%,6.38%
,,,OPEM % of Total Emissions,,,85.84%,78.92%,90.17%,70.58%,58.10%,76.26%,62.18%,92.05%,79.29%,86.34%,73.44%,89.31%,86.95%,82.42%,87.19%,81.79%,61.12%,63.87%,88.15%,69.10%,86.45%,88.45%,76.19%,80.67%,83.64%,82.25%,71.54%,69.47%,75.92%,67.51%
,,,,,,2.08%,1.93%,2.17%,1.66%,1.39%,1.84%,1.49%,2.22%,1.91%,2.10%,1.78%,2.15%,2.24%,2.00%,2.15%,2.05%,1.47%,1.50%,2.27%,1.66%,2.13%,2.18%,1.83%,1.98%,2.03%,1.98%,1.70%,1.67%,1.81%,1.62%
,Convert Results to Other Functional Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Per MJ Product Energy Output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HHV Petroleum Products,,LHV Petroleum Products,,Use LHV throughout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5487.9,Blended Gasoline,5140.3,MJProduct/bblCrude,,1136.6,1959.0,939.2,1245.0,2346.6,1485.4,2531.3,1494.3,2525.6,1658.0,2236.7,1926.0,1206.7,2522.3,1687.7,1876.0,2704.3,1245.0,1079.9,2591.6,2120.6,2015.6,2962.8,1938.2,2499.8,1413.3,2474.2,2183.4,940.7,1863.3
,5652.6,Jet-A/AVTUR,5285.2,MJProduct/bblCrude,,1286.6,905.6,1266.6,1486.5,435.4,1083.2,303.9,1085.9,487.1,972.6,1113.3,999.5,540.0,976.2,857.3,1018.0,906.0,1486.5,761.6,511.1,1396.6,953.0,555.6,846.9,865.4,1265.6,601.8,361.3,1346.5,1474.1
,6145.7,ULSD,5737.9,MJProduct/bblCrude,,437.7,1061.5,643.8,769.7,2247.1,459.9,2010.2,519.1,2076.4,1373.9,1183.8,830.3,1124.0,1653.9,1313.0,1274.0,1649.0,769.7,845.6,2173.6,920.3,890.3,1826.8,1167.2,1180.7,641.5,1585.0,3117.0,1191.1,2082.8
,6425.3,Fuel Oil,6007.6,MJProduct/bblCrude,,661.2,0.0,697.3,671.8,0.0,507.9,0.0,507.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,671.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.7,0.0,0.0,1133.9,0.0
,6355.6,Coke,5942.5,MJProduct/bblCrude,,0.0,0.0,0.0,0.0,634.5,0.0,620.3,0.0,469.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.6,0.0,0.0,474.5,0.0,0.0,382.3,0.0,0.0,0.0,821.6,45.9,0.0,0.0
,6633.1,Bunker C,6202.0,MJProduct/bblCrude,,1686.5,1787.8,2074.9,1751.3,262.9,1969.8,263.4,1941.6,255.5,1814.5,1328.9,1961.5,2912.1,677.3,1862.9,1398.1,211.2,1751.3,2925.7,273.7,708.9,1747.6,227.5,1721.3,967.3,1905.9,160.5,305.2,1074.7,328.2
,5536.9,Light Ends (RFG),5177.0,MJProduct/bblCrude,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,6355.6,Net Upstream Coke,5942.5,MJProduct/bblCrude,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,861.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.5,1031.5,691.6
,LHV Total Petroleum Products,,,MJProduct/bblCrude,,5208.6,5713.9,5621.8,5924.3,5926.4,5506.2,5729.1,5548.2,5814.4,5819.0,6724.3,5717.4,5782.8,5829.7,5720.9,5566.1,5799.1,5924.3,5612.9,6024.5,5146.4,5606.5,5955.0,5673.7,5513.2,5621.0,5643.2,7044.3,6718.4,6440.1
,per MJ Petroleum Products,,Total Emissions,kg CO2 eq./MJ Products,,0.091,0.097,0.086,0.110,0.137,0.101,0.128,0.084,0.099,0.089,0.110,0.086,0.089,0.092,0.088,0.094,0.127,0.121,0.088,0.114,0.089,0.087,0.102,0.095,0.091,0.094,0.113,0.117,0.109,0.119
,,,Upstream Emissions,kg CO2 eq./MJ Products,,0.010,0.016,0.006,0.029,0.046,0.021,0.033,0.004,0.005,0.007,0.026,0.005,0.007,0.008,0.006,0.011,0.035,0.040,0.006,0.018,0.006,0.006,0.009,0.013,0.008,0.013,0.020,0.022,0.024,0.031
,,,Midstream Emissions,kg CO2 eq./MJ Products,,0.003,0.005,0.003,0.004,0.012,0.003,0.016,0.003,0.015,0.005,0.003,0.005,0.005,0.008,0.005,0.006,0.015,0.004,0.004,0.017,0.006,0.004,0.016,0.006,0.007,0.003,0.012,0.014,0.002,0.008
,,,Downstream Emissions,kg CO2 eq./MJ Products,,0.078,0.077,0.078,0.078,0.080,0.077,0.079,0.077,0.079,0.077,0.081,0.077,0.077,0.076,0.077,0.077,0.078,0.078,0.078,0.079,0.077,0.077,0.078,0.077,0.076,0.077,0.081,0.081,0.083,0.080
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Per $ Product value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Market Value Product as of Date,,,"Prices accessed February 3rd, 2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,$1.56,http://www.eia.gov/dnav/pet/pet_pri_spt_s1_d.htm,Blended Gasoline,USD/gallon,Average of NY Harbor/LA RBOB,$14.49,$24.97,$11.97,$15.87,$29.91,$18.93,$32.27,$19.05,$32.19,$21.13,$28.51,$24.55,$15.38,$32.15,$21.51,$23.91,$34.47,$15.87,$13.76,$33.03,$27.03,$25.69,$37.77,$24.71,$31.86,$18.01,$31.54,$27.83,$11.99,$23.75
,$1.75,http://www.eia.gov/dnav/pet/pet_pri_spt_s1_d.htm,Jet-A/AVTUR,USD/gallon,US Gulf Coast Spot,$17.89,$12.59,$17.61,$20.67,$6.05,$15.06,$4.23,$15.10,$6.77,$13.53,$15.48,$13.90,$7.51,$13.58,$11.92,$14.16,$12.60,$20.67,$10.59,$7.11,$19.42,$13.25,$7.73,$11.78,$12.03,$17.60,$8.37,$5.02,$18.73,$20.50
,$1.89,http://www.eia.gov/dnav/pet/pet_pri_spt_s1_d.htm,ULSD,USD/gallon,NY Harbor ,$6.06,$14.69,$8.91,$10.65,$31.09,$6.36,$27.81,$7.18,$28.73,$19.01,$16.38,$11.49,$15.55,$22.88,$18.16,$17.63,$22.81,$10.65,$11.70,$30.07,$12.73,$12.32,$25.27,$16.15,$16.33,$8.87,$21.93,$43.12,$16.48,$28.81
,$1.25,http://www.eia.gov/dnav/pet/pet_pri_refoth_dcu_nus_m.htm,Fuel Oil,USD/gallon,NMEX (heating oil),$5.78,$0.00,$6.09,$5.87,$0.00,$4.44,$0.00,$4.43,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$5.87,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$3.45,$0.00,$0.00,$9.91,$0.00
,$83.00,http://www.argusmedia.com/~/media/Files/PDFs/Samples/Energy-Argus-Petroleum-Coke.pdf?la=en,Coke,USD/ton,Global averages,$0.00,$0.00,$0.00,$0.00,$1.77,$0.00,$1.73,$0.00,$1.31,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.92,$0.00,$0.00,$1.33,$0.00,$0.00,$1.07,$0.00,$0.00,$0.00,$2.29,$0.13,$0.00,$0.00
,$1.25,http://www.eia.gov/dnav/pet/pet_pri_refoth_dcu_nus_m.htm,Bunker C,USD/gallon,Rotterdam,$14.28,$15.13,$17.56,$14.82,$2.23,$16.67,$2.23,$16.44,$2.16,$15.36,$11.25,$16.60,$24.65,$5.73,$15.77,$11.83,$1.79,$14.82,$24.77,$2.32,$6.00,$14.79,$1.93,$14.57,$8.19,$16.13,$1.36,$2.58,$9.10,$2.78
,$83.00,,Coke (net upstream),,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$2.41,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$2.88,$2.88,$1.93
,,,Light Ends (RFG),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Hydrogen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Asphalt,$ Value Products/Bbl Crude input,,$58.49,$67.38,$62.15,$67.89,$71.05,$61.47,$68.26,$62.20,$71.17,$69.03,$74.03,$66.54,$63.09,$74.34,$67.37,$67.53,$72.59,$67.89,$60.82,$73.85,$65.19,$66.06,$73.76,$67.20,$68.42,$64.07,$65.49,$81.57,$69.08,$77.78
,,,Total Emissions,kg CO2 eq./USD Value of Products,,8.06,8.25,7.81,9.59,11.43,9.09,10.72,7.50,8.10,7.52,10.03,7.40,8.16,7.25,7.50,7.74,10.18,10.60,8.13,9.28,7.00,7.37,8.25,8.04,7.34,8.26,9.74,10.12,10.61,9.86
,,,Upstream Emissions,kg CO2 eq./USD Value of Products,,0.88,1.35,0.54,2.49,3.82,1.87,2.73,0.35,0.45,0.60,2.38,0.40,0.62,0.62,0.51,0.90,2.79,3.50,0.59,1.49,0.46,0.48,0.70,1.08,0.67,1.18,1.75,1.91,2.33,2.57
,,,Midstream Emissions,kg CO2 eq./USD Value of Products,,0.26,0.39,0.23,0.33,0.97,0.29,1.33,0.24,1.23,0.43,0.29,0.39,0.44,0.65,0.45,0.51,1.17,0.33,0.37,1.37,0.49,0.38,1.27,0.47,0.53,0.29,1.02,1.18,0.22,0.63
,,,Downstream Emissions,kg CO2 eq./USD Value of Products,,6.92,6.51,7.04,6.77,6.64,6.93,6.67,6.90,6.42,6.49,7.36,6.61,7.10,5.98,6.54,6.33,6.22,6.77,7.17,6.41,6.05,6.52,6.29,6.48,6.14,6.79,6.97,7.03,8.06,6.66
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
